id	inchikey	xref_id	source_xref	raw
600	VRQMAABPASPXMW-HDICACEKSA-N	https://doi.org/	10.1158/0008-5472.CAN-11-3034	www.doi.org/10.1158/0008-5472.CAN-11-3034
601	VRQMAABPASPXMW-HDICACEKSA-N	https://pubmed.ncbi.nlm.nih.gov/	22369928	https://www.ncbi.nlm.nih.gov/pubmed/?term=22369928
602	AVKAVKZKOFSSMY-DEOSSOPVSA-N	https://doi.org/	10.1021/acs.jmedchem.9b00112	https://dx.doi.org/10.1021/acs.jmedchem.9b00112
603	QGNDVASWIHEXCL-AWEZNQCLSA-N	https://doi.org/	10.1002/anie.201810617	www.doi.org/10.1002/anie.201810617
604	QGNDVASWIHEXCL-AWEZNQCLSA-N	https://doi.org/	10.1101/2021.02.08.430291	www.doi.org/10.1101/2021.02.08.430291
605	QGNDVASWIHEXCL-AWEZNQCLSA-N	https://pubmed.ncbi.nlm.nih.gov/	30288907	https://pubmed.ncbi.nlm.nih.gov/30288907/
606	QCIJLRJBZDBVDB-UHFFFAOYSA-N	https://doi.org/	10.1021/ml5002932	https://dx.doi.org/10.1021/ml5002932
607	ZKIRTFGYQVXNGL-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.7b00132	https://dx.doi.org/10.1021/acsmedchemlett.7b00132
608	AQTNUGRRZDRZIA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.0c01242	www.doi.org/10.1021/acs.jmedchem.0c01242
609	AQTNUGRRZDRZIA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	33216538	https://pubmed.ncbi.nlm.nih.gov/33216538/
610	RZFJBSIAXYEPBX-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2012.08.107	https://dx.doi.org/10.1016/j.bmcl.2012.08.107
611	IXWUILRSNIQHDM-QGZVFWFLSA-N	https://doi.org/	10.1101/2021.02.08.430291	https://doi.org/10.1101/2021.02.08.430291
612	INAICWLVUAKEPB-QSTFCLMHSA-N		http://advances.sciencemag.org/content/1/10/e1500723	http://advances.sciencemag.org/content/1/10/e1500723
613	INAICWLVUAKEPB-QSTFCLMHSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00012	http://pubs.acs.org/doi/abs/10.1021/acs.jmedchem.6b00012
614	INAICWLVUAKEPB-QSTFCLMHSA-N	https://doi.org/	10.1172/JCI123557	www.doi.org/10.1172/JCI123557
615	INAICWLVUAKEPB-QSTFCLMHSA-N	https://doi.org/	10.1158/0008-5472.CAN-14-3798	www.doi.org/10.1158/0008-5472.CAN-14-3798
616	INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	26702435	https://www.ncbi.nlm.nih.gov/pubmed/26702435
617	INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	27115555	https://www.ncbi.nlm.nih.gov/pubmed/27115555
618	INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	26139243	https://www.ncbi.nlm.nih.gov/pubmed/26139243
619	INAICWLVUAKEPB-QSTFCLMHSA-N	https://pubmed.ncbi.nlm.nih.gov/	30496141	https://www.ncbi.nlm.nih.gov/pubmed/30496141
620	GWGNPYYVGANHRJ-GDBMZVCRSA-N	https://doi.org/	10.3324/haematol.2018.213462	https://dx.doi.org/10.3324/haematol.2018.213462
621	AUOSKLDNVNGKRR-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01213	https://dx.doi.org/10.1021/acs.jmedchem.8b01213
622	KGXBCWANASZZQG-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2017.08.016	https://dx.doi.org/10.1016/j.bmcl.2017.08.016
623	ZRTFTZCKJUNZIU-HNNXBMFYSA-N	https://doi.org/	10.1101/2021.02.08.430291	www.doi.org/10.1101/2021.02.08.430291
624	CZKPAGLXQOQNEI-UHFFFAOYSA-N	https://doi.org/	10.1002/cmdc.201700196/abstract;jsessionid=E1DA8D079D35506DB622BB1A87D3121B.f02t01	http://onlinelibrary.wiley.com/doi/10.1002/cmdc.201700196/abstract;jsessionid=E1DA8D079D35506DB622BB1A87D3121B.f02t01
625	CZKPAGLXQOQNEI-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	28523727	https://www.ncbi.nlm.nih.gov/pubmed/28523727
626	JKJMWHULJIOKPJ-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.1105	https://dx.doi.org/10.1038/nchembio.1105
627	TXJZRSRTYPUYRW-GHTZIAJQSA-N		http://www.sciencedirect.com/science/article/pii/S1074552108000835	http://www.sciencedirect.com/science/article/pii/S1074552108000835
628	TXJZRSRTYPUYRW-GHTZIAJQSA-N		http://www.cell.com/cell/abstract/S0092-8674(13)01544-4	http://www.cell.com/cell/abstract/S0092-8674(13)01544-4
629	TXJZRSRTYPUYRW-GHTZIAJQSA-N	https://pubmed.ncbi.nlm.nih.gov/	18355723	http://www.ncbi.nlm.nih.gov/pubmed/18355723
630	TXJZRSRTYPUYRW-GHTZIAJQSA-N	https://pubmed.ncbi.nlm.nih.gov/	24439385	http://www.ncbi.nlm.nih.gov/pubmed/24439385
631	ARYUXFNGXHNNDM-UHFFFAOYSA-N	https://doi.org/	10.1021/jm9005065	https://dx.doi.org/10.1021/jm9005065
632	WQAVGRAETZEADU-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c01012	https://dx.doi.org/10.1021/acs.jmedchem.1c01012
633	MLJVGAYSVYMPSB-MSUKGTQXSA-N	https://doi.org/	10.1038/s41467-020-16271-z	https://dx.doi.org/10.1038/s41467-020-16271-z
634	CDJPHTNUARAVMH-SECBINFHSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01528	https://pubs.acs.org/doi/10.1021/acs.jmedchem.5b01528
635	HFNKQEVNSGCOJV-OAHLLOKOSA-N		http://www.bloodjournal.org/content/early/2010/02/03/blood-2009-04-214957	http://www.bloodjournal.org/content/early/2010/02/03/blood-2009-04-214957
636	HFNKQEVNSGCOJV-OAHLLOKOSA-N	https://pubmed.ncbi.nlm.nih.gov/	20130243	http://www.ncbi.nlm.nih.gov/pubmed/20130243
637	OQFCHSFVWSLDAO-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-020-0506-0	https://dx.doi.org/10.1038/s41589-020-0506-0
638	WSEQXVZVJXJVFP-FQEVSTJZSA-N	https://doi.org/	10.1038/nature17629	https://dx.doi.org/10.1038/nature17629
639	WSEQXVZVJXJVFP-FQEVSTJZSA-N	https://doi.org/	10.1124/dmd.112.045682	https://dx.doi.org/10.1124/dmd.112.045682
640	AJBBEYXFRYFVNM-UHFFFAOYSA-N	https://doi.org/	10.1021/jm990421v	https://dx.doi.org/10.1021/jm990421v
641	HNOLTAKAPDKZRY-AWEZNQCLSA-N	https://doi.org/	10.1038/s41589-019-0225-6	https://dx.doi.org/10.1038/s41589-019-0225-6
642	KJDAGXLMHXUAGV-DGWLBADLSA-N	https://doi.org/	10.1038/nm.4474	www.doi.org/10.1038/nm.4474
643	KJDAGXLMHXUAGV-DGWLBADLSA-N	https://doi.org/	10.1016/j.str.2017.05.001	www.doi.org/10.1016/j.str.2017.05.001
644	KJDAGXLMHXUAGV-DGWLBADLSA-N	https://doi.org/	10.1038/s41375-018-0167-0	www.doi.org/10.1038/s41375-018-0167-0
645	KJDAGXLMHXUAGV-DGWLBADLSA-N	https://pubmed.ncbi.nlm.nih.gov/	29334375	https://pubmed.ncbi.nlm.nih.gov/29334375/
646	KJDAGXLMHXUAGV-DGWLBADLSA-N	https://pubmed.ncbi.nlm.nih.gov/	28578874	https://pubmed.ncbi.nlm.nih.gov/28578874
647	KJDAGXLMHXUAGV-DGWLBADLSA-N	https://pubmed.ncbi.nlm.nih.gov/	29884901	https://pubmed.ncbi.nlm.nih.gov/29884901
648	FLNYLINBEZROPL-NSOVKSMOSA-N	https://doi.org/	10.1021/jm2017072	https://dx.doi.org/10.1021/jm2017072
649	CMJJZRAAQMUAFH-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00140	https://dx.doi.org/10.1021/acs.jmedchem.6b00140
650	MSIJJXOWLFOYIN-UHFFFAOYSA-N	https://doi.org/	10.1039/d0ob00506a	https://dx.doi.org/ 10.1039/d0ob00506a
651	FFLJVBPCONQSQW-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer Reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer Reviewed at SGC
652	IESAJAZKMLPVIB-VXGBXAGGSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01830	https://dx.doi.org/10.1021/acs.jmedchem.2c01830
653	PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://doi.org/	10.1021/acs.jmedchem.9b02052	https://doi.org/10.1021/acs.jmedchem.9b02052
654	PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://doi.org/	10.1158/2159-8290.CD-19-1167	www.doi.org/10.1158/2159-8290.CD-19-1167
655	PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://pubmed.ncbi.nlm.nih.gov/	32250617	https://pubmed.ncbi.nlm.nih.gov/32250617/
656	PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://pubmed.ncbi.nlm.nih.gov/	31658955	https://pubmed.ncbi.nlm.nih.gov/31658955/
657	NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01180	https://doi.org/10.1021/acs.jmedchem.9b01180
658	NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://doi.org/	10.1038/s41586-019-1694-1	https://doi.org/10.1038/s41586-019-1694-1
659	NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	31820981	https://pubmed.ncbi.nlm.nih.gov/31820981/
660	NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	31666701	https://pubmed.ncbi.nlm.nih.gov/31666701/
661	CAPZLSKZPWSIKV-LJQANCHMSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
662	RIGHCDSORZCRDE-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
663	RAXZSEGXMBWYQK-SNVBAGLBSA-N	https://doi.org/	10.7554/eLife.34311	https://dx.doi.org/10.7554/eLife.34311
664	MVCOAUNKQVWQHZ-UHFFFAOYSA-N	https://doi.org/	10.1021/jm030121k	https://dx.doi.org/10.1021/jm030121k
665	RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://doi.org/	10.1021/jm5013984	www.doi.org/10.1021/jm5013984
666	RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01072	www.doi.org/10.1021/acs.jmedchem.5b01072
667	RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25341110	https://pubmed.ncbi.nlm.nih.gov/25341110/
668	RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26431428	https://pubmed.ncbi.nlm.nih.gov/26431428/
669	LUVOYGUFQRWXGQ-UHFFFAOYSA-N	https://doi.org/	10.1158/1538-7445.AM2022-2133	https://dx.doi.org/10.1158/1538-7445.AM2022-2133
670	MCLDWKVRXDHDEI-UHFFFAOYSA-N	https://doi.org/	10.7554/eLife.88206	https://dx.doi.org/10.7554/eLife.88206
671	VSMTYSWGHKYXOF-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.1c00273	https://dx.doi.org/10.1021/acsmedchemlett.1c00273
672	NWTCZTAQSRLSCP-UHFFFAOYSA-N	https://doi.org/	10.7554/eLife.45457	https://dx.doi.org/10.7554/eLife.45457
673	DRSZMILOMUPIBJ-UHFFFAOYSA-N	https://doi.org/	10.1021/ml500240d	https://dx.doi.org/10.1021/ml500240d
674	ZLHFILGSQDJULK-UHFFFAOYSA-N	https://doi.org/	10.1021/cb100053q	https://dx.doi.org/10.1021/cb100053q
675	ZLHFILGSQDJULK-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-11-1536	https://dx.doi.org/10.1158/1078-0432.CCR-11-1536
676	CWLAIOPWFOOJHQ-QHCPKHFHSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00393	https://dx.doi.org/10.1021/acs.jmedchem.3c00393
677	NCDZABJPWMBMIQ-INIZCTEOSA-N	https://doi.org/	10.1021/jm300592r	https://dx.doi.org/10.1021/jm300592r
678	XDJGNPSZQSWJCV-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01634	https://dx.doi.org/10.1021/acs.jmedchem.6b01634
679	UZWDCWONPYILKI-UHFFFAOYSA-N	https://doi.org/	10.1007/s10637-014-0120-7	https://dx.doi.org/10.1007/s10637-014-0120-7
680	QJZQFVRFJCGDKF-UHFFFAOYSA-N	https://doi.org/	10.1021/jm901771h	https://dx.doi.org/10.1021/jm901771h
681	YOVVNQKCSKSHKT-HNNXBMFYSA-N	https://doi.org/	10.1021/jm2009327	https://dx.doi.org/10.1021/jm2009327
682	GBLBJPZSROAGMF-RWYJCYHVSA-N	https://doi.org/	10.1016/j.bmcl.2021.128149	https://dx.doi.org/10.1016/j.bmcl.2021.128149
683	HWVNEWGKWRGSRK-UHFFFAOYSA-N	https://doi.org/	10.1016/s0960-894x(03)00207-5	https://dx.doi.org/10.1016/s0960-894x(03)00207-5
684	KVLFRAWTRWDEDF-IRXDYDNUSA-N	https://doi.org/	10.1158/0008-5472.CAN-09-1751	https://dx.doi.org/10.1158/0008-5472.CAN-09-1751
685	HFLMLZKGLUEWBU-UHFFFAOYSA-N	https://doi.org/	10.1021/ml200070g	https://dx.doi.org/10.1021/ml200070g
686	UKBQFBRPXKGJPY-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01200	https://dx.doi.org/10.1021/acs.jmedchem.2c01200
687	OAZAPIKYVGRNCO-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02078	https://dx.doi.org/10.1021/acs.jmedchem.1c02078
688	RSMYFSPOTCDHHJ-GOSISDBHSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00070	https://dx.doi.org/10.1021/acs.jmedchem.6b00070
689	GOOYSJIWTIHOGW-UHFFFAOYSA-N	https://doi.org/	10.1124/jpet.116.235333	https://dx.doi.org/10.1124/jpet.116.235333
690	JKDGKIBAOAFRPJ-ZBINZKHDSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00231	https://dx.doi.org/10.1021/acs.jmedchem.7b00231
691	SJHNWSAWWOAWJH-MRXNPFEDSA-N	https://doi.org/	10.1021/acsmedchemlett.0c00255	https://dx.doi.org/10.1021/acsmedchemlett.0c00255
692	DJVYXMINSBMUHH-QAQDUYKDSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01290	https://dx.doi.org/10.1021/acs.jmedchem.7b01290
693	CDQQWCLOMUMQMM-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01254	https://dx.doi.org/10.1021/acs.jmedchem.7b01254
694	RQFYFNAGNBUGFC-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.201603797	https://dx.doi.org/10.1002/anie.201603797
695	COGUZYALRYMQTD-LJQANCHMSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01929	https://dx.doi.org/10.1021/acs.jmedchem.9b01929
696	WQVPGYMGERDXLH-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.0c00378	https://dx.doi.org/10.1021/acsmedchemlett.0c00378
697	IWMCPJZTADUIFX-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.538	https://dx.doi.org/10.1038/nchembio.538
698	FWJRVGZWNDOOFH-OAHLLOKOSA-N	https://doi.org/	10.1038/nchembio804	https://dx.doi.org/10.1038/nchembio804
699	QJSFLEBIQZMJQF-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2021.113889	https://dx.doi.org/10.1016/j.ejmech.2021.113889
700	NIPTUMFVYBXSMZ-JOCHJYFZSA-N	https://doi.org/	10.1021/acs.jmedchem.0c02160	https://dx.doi.org/10.1021/acs.jmedchem.0c02160
701	WDBUEMWHXKHQNB-NNAUULPKSA-N	https://doi.org/	10.1002/anie.202101328	https://dx.doi.org/10.1002/anie.202101328
702	LWXOPXNDPRPGMJ-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2020.08.014	https://dx.doi.org/10.1016/j.chembiol.2020.08.014
703	KOZGEDUWAQFVAV-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-021-00898-0	https://dx.doi.org/10.1038/s41589-021-00898-0
704	DMUSMYYDKCXFKR-MRJIRHQNSA-N	https://doi.org/	10.1016/j.ejmech.2021.113481	https://dx.doi.org/10.1016/j.ejmech.2021.113481
705	VNSQFPFWUAZOTQ-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2023.07.005	https://dx.doi.org/10.1016/j.chembiol.2023.07.005
706	LXRBPWHQMGKMRT-GOSISDBHSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01933	https://dx.doi.org/10.1021/acs.jmedchem.2c01933
707	XUOJHVFYSAMHNK-GWMXKSKGSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00788	https://dx.doi.org/10.1021/acs.jmedchem.3c00788
708	IVOACCSOISMVBL-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2020.127243	https://dx.doi.org/10.1016/j.bmcl.2020.127243
709	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1158/1078-0432.CCR-04-2041	www.doi.org/10.1158/1078-0432.CCR-04-2041
710	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1158/1078-0432.CCR-04-2386	www.doi.org/10.1158/1078-0432.CCR-04-2386
711	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1016/j.healun.2004.06.006	www.doi.org/10.1016/j.healun.2004.06.006
712	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1126/science.1124875	www.doi.org/10.1126/science.1124875
713	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1097/00001813-200511000-00004	www.doi.org/10.1097/00001813-200511000-00004
714	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	15837760	https://pubmed.ncbi.nlm.nih.gov/15837760/
715	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	15930366	https://pubmed.ncbi.nlm.nih.gov/15930366/
716	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	16143263	https://pubmed.ncbi.nlm.nih.gov/16143263/
717	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	16484451	https://pubmed.ncbi.nlm.nih.gov/16484451/
718	HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	16222147	https://pubmed.ncbi.nlm.nih.gov/16222147/
719	DNVXATUJJDPFDM-KRWDZBQOSA-N	https://doi.org/	10.1038/nature09504	www.doi.org/10.1038/nature09504
720	DNVXATUJJDPFDM-KRWDZBQOSA-N	https://pubmed.ncbi.nlm.nih.gov/	20871596	http://www.ncbi.nlm.nih.gov/pubmed/20871596
721	NZYTZRHHBAJPKN-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-019-13652-x	www.doi.org/10.1038/s41467-019-13652-x
722	NZYTZRHHBAJPKN-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31848333	https://pubmed.ncbi.nlm.nih.gov/31848333
723	RCINICONZNJXQF-MZXODVADSA-N		https://www.nature.com/nature/journal/v277/n5698/abs/277665a0.html	https://www.nature.com/nature/journal/v277/n5698/abs/277665a0.html
724	RCINICONZNJXQF-MZXODVADSA-N		http://www.jbc.org/content/269/5/3132.long	http://www.jbc.org/content/269/5/3132.long
725	RCINICONZNJXQF-MZXODVADSA-N		http://www.cell.com/cell/fulltext/S0092-8674(14)00483-8?_returnURL=http%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867414004838%3Fshowall%3Dtrue	http://www.cell.com/cell/fulltext/S0092-8674(14)00483-8?_returnURL=http%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867414004838%3Fshowall%3Dtrue
726	RCINICONZNJXQF-MZXODVADSA-N		http://www.sciencedirect.com/science/article/pii/S0022283617300153	http://www.sciencedirect.com/science/article/pii/S0022283617300153
727	RCINICONZNJXQF-MZXODVADSA-N		http://www.pnas.org/content/96/8/4256.long	http://www.pnas.org/content/96/8/4256.long
728	RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	423966	https://www.ncbi.nlm.nih.gov/pubmed/423966
729	RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	7906266	https://www.ncbi.nlm.nih.gov/pubmed/7906266
730	RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	24855948	https://www.ncbi.nlm.nih.gov/pubmed/24855948
731	RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	28104363	https://www.ncbi.nlm.nih.gov/pubmed/28104363
732	RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	9491787	https://www.ncbi.nlm.nih.gov/pubmed/9491787
733	RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	10200249	https://www.ncbi.nlm.nih.gov/pubmed/10200249
734	BDYDINKSILYBOL-WMZHIEFXSA-N	https://doi.org/	10.1038/nchembio.1735	www.doi.org/10.1038/nchembio.1735
735	BDYDINKSILYBOL-WMZHIEFXSA-N	https://pubmed.ncbi.nlm.nih.gov/	25622091	http://www.ncbi.nlm.nih.gov/pubmed/25622091
736	DUCNNEYLFOQFSW-PMERELPUSA-N	https://doi.org/	10.1038/nchembio.1930	www.doi.org/10.1038/nchembio.1930
737	DUCNNEYLFOQFSW-PMERELPUSA-N	https://pubmed.ncbi.nlm.nih.gov/	26436839	http://www.ncbi.nlm.nih.gov/pubmed/26436839
738	RPBMXJHQYJLPDN-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01980	https://dx.doi.org/10.1021/acs.jmedchem.9b01980
739	RNEOHKZPZKEZCQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01379	https://dx.doi.org/10.1021/acs.jmedchem.6b01379
740	UYKVJQCPBDDIFD-ZSEKCTLFSA-N	https://doi.org/	10.1021/acsmedchemlett.9b00186	https://dx.doi.org/10.1021/acsmedchemlett.9b00186
741	RMCSKUADBRROSI-UHFFFAOYSA-N	https://doi.org/	10.1021/jm049039v	https://dx.doi.org/10.1021/jm049039v
742	RWRSKMSFZCQDMQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c01942	https://dx.doi.org/10.1021/acs.jmedchem.1c01942
743	RIWTUJFFSTVYPW-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00395	https://dx.doi.org/10.1021/acs.jmedchem.0c00395
744	QARLNMDDSQMINK-BVRKHOPBSA-N	https://doi.org/	10.1158/2159-8290.CD-21-1156	https://dx.doi.org/10.1158/2159-8290.CD-21-1156
745	HKASDKLLEVWKJA-YADARESESA-N	https://doi.org/	10.1021/jm500431d	https://dx.doi.org/10.1021/jm500431d
746	MDUYWDNWFXSMJJ-XWLWVQCSSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00944	https://dx.doi.org/10.1021/acs.jmedchem.0c00944
747	XRDVXQQZLHVEQZ-UHFFFAOYSA-N	https://doi.org/	10.1021/jm4008664	https://dx.doi.org/10.1021/jm4008664
748	MZBOZBMARIQZGX-GRRGFIRHSA-N	https://doi.org/	10.1021/jm4005708	http://pubs.acs.org/doi/abs/10.1021/jm4005708
749	MZBOZBMARIQZGX-GRRGFIRHSA-N	https://pubmed.ncbi.nlm.nih.gov/	23786219	https://www.ncbi.nlm.nih.gov/pubmed/23786219
750	LZNFQRSVDZCPTR-SCFUHWHPSA-N		http://pubs.rsc.org/is/content/articlelanding/2015/sc/c5sc01351h#!divAbstract	http://pubs.rsc.org/is/content/articlelanding/2015/sc/c5sc01351h#!divAbstract
751	LZNFQRSVDZCPTR-SCFUHWHPSA-N	https://doi.org/	10.1021/ja4099643	http://pubs.acs.org/doi/abs/10.1021/ja4099643
752	LZNFQRSVDZCPTR-SCFUHWHPSA-N	https://pubmed.ncbi.nlm.nih.gov/	24138456	https://www.ncbi.nlm.nih.gov/pubmed/24138456
753	UNRTVIQQMJRQLZ-UHFFFAOYSA-N	https://doi.org/	10.1038/s43018-023-00577-0	https://dx.doi.org/10.1038/s43018-023-00577-0
754	LQHDIGAYVSAVRJ-UHFFFAOYSA-N		http://www.nature.com/nchembio/journal/vaop/ncurrent/full/nchembio.2210.html	http://www.nature.com/nchembio/journal/vaop/ncurrent/full/nchembio.2210.html
755	LQHDIGAYVSAVRJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27775716	https://www.ncbi.nlm.nih.gov/pubmed/?term=27775716
756	BWBUPDTUXQDHSX-AWEZNQCLSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01803	https://dx.doi.org/10.1021/acs.jmedchem.9b01803
757	ZRHWCAFAIHTQKD-QGZVFWFLSA-N	https://doi.org/	10.1073/pnas.1015248108	https://dx.doi.org/ 10.1073/pnas.1015248108
758	CQAPXPSWLDAVEG-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02078	https://dx.doi.org/10.1021/acs.jmedchem.1c02078
759	YNVKFHIWFDRVNY-UHFFFAOYSA-N	https://doi.org/	10.1021/jm301258w	https://dx.doi.org/10.1021/jm301258w
760	OBJNFLYHUXWUPF-IZZDOVSWSA-N	https://doi.org/	10.1038/nature13393	www.doi.org/10.1038/nature13393
761	OBJNFLYHUXWUPF-IZZDOVSWSA-N	https://pubmed.ncbi.nlm.nih.gov/	25043025	http://www.ncbi.nlm.nih.gov/pubmed/25043025
762	QVQHWPLHUNEREE-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01693	https://dx.doi.org/10.1021/acs.jmedchem.2c01693
763	XVFDNRYZXDHTHT-PXAZEXFGSA-N	https://doi.org/	10.1158/2159-8290.CD-20-0142	https://dx.doi.org/10.1158/2159-8290.CD-20-0142
764	IVYQPSHHYIAUFO-VXKWHMMOSA-N	https://doi.org/	10.1124/jpet.108.139295	https://dx.doi.org/10.1124/jpet.108.139295
765	IVYQPSHHYIAUFO-VXKWHMMOSA-N	https://doi.org/	10.1124/jpet.107.134551	https://dx.doi.org/10.1124/jpet.107.134551
766	RVOZYMPVGIVNJX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01267	https://dx.doi.org/10.1021/acs.jmedchem.2c01267
767	DFQGDHBGRSTTHX-UHFFFAOYSA-N	https://doi.org/	10.1021/jm2008369	https://dx.doi.org/10.1021/jm2008369
768	HNIFCPBQMKPRCX-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2009.11.097	https://dx.doi.org/10.1016/j.bmcl.2009.11.097
769	REQQVBGILUTQNN-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00032	https://dx.doi.org/10.1021/acs.jmedchem.7b00032
