inchikey	xref_id	source_xref	raw
HFNKQEVNSGCOJV-OAHLLOKOSA-N		http://www.bloodjournal.org/content/early/2010/02/03/blood-2009-04-214957	http://www.bloodjournal.org/content/early/2010/02/03/blood-2009-04-214957
HFNKQEVNSGCOJV-OAHLLOKOSA-N	https://pubmed.ncbi.nlm.nih.gov/	20130243	http://www.ncbi.nlm.nih.gov/pubmed/20130243
OQFCHSFVWSLDAO-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-020-0506-0	https://dx.doi.org/10.1038/s41589-020-0506-0
WSEQXVZVJXJVFP-FQEVSTJZSA-N	https://doi.org/	10.1038/nature17629	https://dx.doi.org/10.1038/nature17629
WSEQXVZVJXJVFP-FQEVSTJZSA-N	https://doi.org/	10.1124/dmd.112.045682	https://dx.doi.org/10.1124/dmd.112.045682
AJBBEYXFRYFVNM-UHFFFAOYSA-N	https://doi.org/	10.1021/jm990421v	https://dx.doi.org/10.1021/jm990421v
HNOLTAKAPDKZRY-AWEZNQCLSA-N	https://doi.org/	10.1038/s41589-019-0225-6	https://dx.doi.org/10.1038/s41589-019-0225-6
KJDAGXLMHXUAGV-DGWLBADLSA-N	https://doi.org/	10.1038/nm.4474	www.doi.org/10.1038/nm.4474
KJDAGXLMHXUAGV-DGWLBADLSA-N	https://doi.org/	10.1016/j.str.2017.05.001	www.doi.org/10.1016/j.str.2017.05.001
KJDAGXLMHXUAGV-DGWLBADLSA-N	https://doi.org/	10.1038/s41375-018-0167-0	www.doi.org/10.1038/s41375-018-0167-0
KJDAGXLMHXUAGV-DGWLBADLSA-N	https://pubmed.ncbi.nlm.nih.gov/	29334375	https://pubmed.ncbi.nlm.nih.gov/29334375/
KJDAGXLMHXUAGV-DGWLBADLSA-N	https://pubmed.ncbi.nlm.nih.gov/	28578874	https://pubmed.ncbi.nlm.nih.gov/28578874
KJDAGXLMHXUAGV-DGWLBADLSA-N	https://pubmed.ncbi.nlm.nih.gov/	29884901	https://pubmed.ncbi.nlm.nih.gov/29884901
FLNYLINBEZROPL-NSOVKSMOSA-N	https://doi.org/	10.1021/jm2017072	https://dx.doi.org/10.1021/jm2017072
CMJJZRAAQMUAFH-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00140	https://dx.doi.org/10.1021/acs.jmedchem.6b00140
MSIJJXOWLFOYIN-UHFFFAOYSA-N	https://doi.org/	10.1039/d0ob00506a	https://dx.doi.org/ 10.1039/d0ob00506a
FFLJVBPCONQSQW-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer Reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer Reviewed at SGC
IESAJAZKMLPVIB-VXGBXAGGSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01830	https://dx.doi.org/10.1021/acs.jmedchem.2c01830
PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://doi.org/	10.1021/acs.jmedchem.9b02052	https://doi.org/10.1021/acs.jmedchem.9b02052
PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://doi.org/	10.1158/2159-8290.CD-19-1167	www.doi.org/10.1158/2159-8290.CD-19-1167
PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://pubmed.ncbi.nlm.nih.gov/	32250617	https://pubmed.ncbi.nlm.nih.gov/32250617/
PEMUGDMSUDYLHU-ZEQRLZLVSA-N	https://pubmed.ncbi.nlm.nih.gov/	31658955	https://pubmed.ncbi.nlm.nih.gov/31658955/
NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01180	https://doi.org/10.1021/acs.jmedchem.9b01180
NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://doi.org/	10.1038/s41586-019-1694-1	https://doi.org/10.1038/s41586-019-1694-1
NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	31820981	https://pubmed.ncbi.nlm.nih.gov/31820981/
NXQKSXLFSAEQCZ-SFHVURJKSA-N	https://pubmed.ncbi.nlm.nih.gov/	31666701	https://pubmed.ncbi.nlm.nih.gov/31666701/
CAPZLSKZPWSIKV-LJQANCHMSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
RIGHCDSORZCRDE-UHFFFAOYSA-N		https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC	https://pubmed.ncbi.nlm.nih.gov/Peer reviewed at SGC
RAXZSEGXMBWYQK-SNVBAGLBSA-N	https://doi.org/	10.7554/eLife.34311	https://dx.doi.org/10.7554/eLife.34311
MVCOAUNKQVWQHZ-UHFFFAOYSA-N	https://doi.org/	10.1021/jm030121k	https://dx.doi.org/10.1021/jm030121k
RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://doi.org/	10.1021/jm5013984	www.doi.org/10.1021/jm5013984
RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01072	www.doi.org/10.1021/acs.jmedchem.5b01072
RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	25341110	https://pubmed.ncbi.nlm.nih.gov/25341110/
RHFIAUKMKYHHFA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	26431428	https://pubmed.ncbi.nlm.nih.gov/26431428/
LUVOYGUFQRWXGQ-UHFFFAOYSA-N	https://doi.org/	10.1158/1538-7445.AM2022-2133	https://dx.doi.org/10.1158/1538-7445.AM2022-2133
MCLDWKVRXDHDEI-UHFFFAOYSA-N	https://doi.org/	10.7554/eLife.88206	https://dx.doi.org/10.7554/eLife.88206
VSMTYSWGHKYXOF-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.1c00273	https://dx.doi.org/10.1021/acsmedchemlett.1c00273
NWTCZTAQSRLSCP-UHFFFAOYSA-N	https://doi.org/	10.7554/eLife.45457	https://dx.doi.org/10.7554/eLife.45457
DRSZMILOMUPIBJ-UHFFFAOYSA-N	https://doi.org/	10.1021/ml500240d	https://dx.doi.org/10.1021/ml500240d
ZLHFILGSQDJULK-UHFFFAOYSA-N	https://doi.org/	10.1021/cb100053q	https://dx.doi.org/10.1021/cb100053q
ZLHFILGSQDJULK-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-11-1536	https://dx.doi.org/10.1158/1078-0432.CCR-11-1536
CWLAIOPWFOOJHQ-QHCPKHFHSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00393	https://dx.doi.org/10.1021/acs.jmedchem.3c00393
NCDZABJPWMBMIQ-INIZCTEOSA-N	https://doi.org/	10.1021/jm300592r	https://dx.doi.org/10.1021/jm300592r
XDJGNPSZQSWJCV-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01634	https://dx.doi.org/10.1021/acs.jmedchem.6b01634
UZWDCWONPYILKI-UHFFFAOYSA-N	https://doi.org/	10.1007/s10637-014-0120-7	https://dx.doi.org/10.1007/s10637-014-0120-7
QJZQFVRFJCGDKF-UHFFFAOYSA-N	https://doi.org/	10.1021/jm901771h	https://dx.doi.org/10.1021/jm901771h
YOVVNQKCSKSHKT-HNNXBMFYSA-N	https://doi.org/	10.1021/jm2009327	https://dx.doi.org/10.1021/jm2009327
GBLBJPZSROAGMF-RWYJCYHVSA-N	https://doi.org/	10.1016/j.bmcl.2021.128149	https://dx.doi.org/10.1016/j.bmcl.2021.128149
HWVNEWGKWRGSRK-UHFFFAOYSA-N	https://doi.org/	10.1016/s0960-894x(03)00207-5	https://dx.doi.org/10.1016/s0960-894x(03)00207-5
KVLFRAWTRWDEDF-IRXDYDNUSA-N	https://doi.org/	10.1158/0008-5472.CAN-09-1751	https://dx.doi.org/10.1158/0008-5472.CAN-09-1751
HFLMLZKGLUEWBU-UHFFFAOYSA-N	https://doi.org/	10.1021/ml200070g	https://dx.doi.org/10.1021/ml200070g
UKBQFBRPXKGJPY-INIZCTEOSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01200	https://dx.doi.org/10.1021/acs.jmedchem.2c01200
OAZAPIKYVGRNCO-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02078	https://dx.doi.org/10.1021/acs.jmedchem.1c02078
RSMYFSPOTCDHHJ-GOSISDBHSA-N	https://doi.org/	10.1021/acs.jmedchem.6b00070	https://dx.doi.org/10.1021/acs.jmedchem.6b00070
GOOYSJIWTIHOGW-UHFFFAOYSA-N	https://doi.org/	10.1124/jpet.116.235333	https://dx.doi.org/10.1124/jpet.116.235333
JKDGKIBAOAFRPJ-ZBINZKHDSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00231	https://dx.doi.org/10.1021/acs.jmedchem.7b00231
SJHNWSAWWOAWJH-MRXNPFEDSA-N	https://doi.org/	10.1021/acsmedchemlett.0c00255	https://dx.doi.org/10.1021/acsmedchemlett.0c00255
DJVYXMINSBMUHH-QAQDUYKDSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01290	https://dx.doi.org/10.1021/acs.jmedchem.7b01290
CDQQWCLOMUMQMM-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b01254	https://dx.doi.org/10.1021/acs.jmedchem.7b01254
RQFYFNAGNBUGFC-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.201603797	https://dx.doi.org/10.1002/anie.201603797
COGUZYALRYMQTD-LJQANCHMSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01929	https://dx.doi.org/10.1021/acs.jmedchem.9b01929
WQVPGYMGERDXLH-UHFFFAOYSA-N	https://doi.org/	10.1021/acsmedchemlett.0c00378	https://dx.doi.org/10.1021/acsmedchemlett.0c00378
IWMCPJZTADUIFX-UHFFFAOYSA-N	https://doi.org/	10.1038/nchembio.538	https://dx.doi.org/10.1038/nchembio.538
FWJRVGZWNDOOFH-OAHLLOKOSA-N	https://doi.org/	10.1038/nchembio804	https://dx.doi.org/10.1038/nchembio804
QJSFLEBIQZMJQF-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2021.113889	https://dx.doi.org/10.1016/j.ejmech.2021.113889
NIPTUMFVYBXSMZ-JOCHJYFZSA-N	https://doi.org/	10.1021/acs.jmedchem.0c02160	https://dx.doi.org/10.1021/acs.jmedchem.0c02160
WDBUEMWHXKHQNB-NNAUULPKSA-N	https://doi.org/	10.1002/anie.202101328	https://dx.doi.org/10.1002/anie.202101328
LWXOPXNDPRPGMJ-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2020.08.014	https://dx.doi.org/10.1016/j.chembiol.2020.08.014
KOZGEDUWAQFVAV-UHFFFAOYSA-N	https://doi.org/	10.1038/s41589-021-00898-0	https://dx.doi.org/10.1038/s41589-021-00898-0
DMUSMYYDKCXFKR-MRJIRHQNSA-N	https://doi.org/	10.1016/j.ejmech.2021.113481	https://dx.doi.org/10.1016/j.ejmech.2021.113481
VNSQFPFWUAZOTQ-UHFFFAOYSA-N	https://doi.org/	10.1016/j.chembiol.2023.07.005	https://dx.doi.org/10.1016/j.chembiol.2023.07.005
LXRBPWHQMGKMRT-GOSISDBHSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01933	https://dx.doi.org/10.1021/acs.jmedchem.2c01933
XUOJHVFYSAMHNK-GWMXKSKGSA-N	https://doi.org/	10.1021/acs.jmedchem.3c00788	https://dx.doi.org/10.1021/acs.jmedchem.3c00788
IVOACCSOISMVBL-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2020.127243	https://dx.doi.org/10.1016/j.bmcl.2020.127243
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1158/1078-0432.CCR-04-2041	www.doi.org/10.1158/1078-0432.CCR-04-2041
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1158/1078-0432.CCR-04-2386	www.doi.org/10.1158/1078-0432.CCR-04-2386
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1016/j.healun.2004.06.006	www.doi.org/10.1016/j.healun.2004.06.006
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1126/science.1124875	www.doi.org/10.1126/science.1124875
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://doi.org/	10.1097/00001813-200511000-00004	www.doi.org/10.1097/00001813-200511000-00004
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	15837760	https://pubmed.ncbi.nlm.nih.gov/15837760/
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	15930366	https://pubmed.ncbi.nlm.nih.gov/15930366/
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	16143263	https://pubmed.ncbi.nlm.nih.gov/16143263/
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	16484451	https://pubmed.ncbi.nlm.nih.gov/16484451/
HEUVRFNVTLGKMZ-SANMLTNESA-N	https://pubmed.ncbi.nlm.nih.gov/	16222147	https://pubmed.ncbi.nlm.nih.gov/16222147/
DNVXATUJJDPFDM-KRWDZBQOSA-N	https://doi.org/	10.1038/nature09504	www.doi.org/10.1038/nature09504
DNVXATUJJDPFDM-KRWDZBQOSA-N	https://pubmed.ncbi.nlm.nih.gov/	20871596	http://www.ncbi.nlm.nih.gov/pubmed/20871596
NZYTZRHHBAJPKN-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-019-13652-x	www.doi.org/10.1038/s41467-019-13652-x
NZYTZRHHBAJPKN-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31848333	https://pubmed.ncbi.nlm.nih.gov/31848333
RCINICONZNJXQF-MZXODVADSA-N		https://www.nature.com/nature/journal/v277/n5698/abs/277665a0.html	https://www.nature.com/nature/journal/v277/n5698/abs/277665a0.html
RCINICONZNJXQF-MZXODVADSA-N		http://www.jbc.org/content/269/5/3132.long	http://www.jbc.org/content/269/5/3132.long
RCINICONZNJXQF-MZXODVADSA-N		http://www.cell.com/cell/fulltext/S0092-8674(14)00483-8?_returnURL=http%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867414004838%3Fshowall%3Dtrue	http://www.cell.com/cell/fulltext/S0092-8674(14)00483-8?_returnURL=http%3A%2F%2Flinkinghub.elsevier.com%2Fretrieve%2Fpii%2FS0092867414004838%3Fshowall%3Dtrue
RCINICONZNJXQF-MZXODVADSA-N		http://www.sciencedirect.com/science/article/pii/S0022283617300153	http://www.sciencedirect.com/science/article/pii/S0022283617300153
RCINICONZNJXQF-MZXODVADSA-N		http://www.pnas.org/content/96/8/4256.long	http://www.pnas.org/content/96/8/4256.long
RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	423966	https://www.ncbi.nlm.nih.gov/pubmed/423966
RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	7906266	https://www.ncbi.nlm.nih.gov/pubmed/7906266
RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	24855948	https://www.ncbi.nlm.nih.gov/pubmed/24855948
RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	28104363	https://www.ncbi.nlm.nih.gov/pubmed/28104363
RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	9491787	https://www.ncbi.nlm.nih.gov/pubmed/9491787
RCINICONZNJXQF-MZXODVADSA-N	https://pubmed.ncbi.nlm.nih.gov/	10200249	https://www.ncbi.nlm.nih.gov/pubmed/10200249
BDYDINKSILYBOL-WMZHIEFXSA-N	https://doi.org/	10.1038/nchembio.1735	www.doi.org/10.1038/nchembio.1735
BDYDINKSILYBOL-WMZHIEFXSA-N	https://pubmed.ncbi.nlm.nih.gov/	25622091	http://www.ncbi.nlm.nih.gov/pubmed/25622091
DUCNNEYLFOQFSW-PMERELPUSA-N	https://doi.org/	10.1038/nchembio.1930	www.doi.org/10.1038/nchembio.1930
DUCNNEYLFOQFSW-PMERELPUSA-N	https://pubmed.ncbi.nlm.nih.gov/	26436839	http://www.ncbi.nlm.nih.gov/pubmed/26436839
RPBMXJHQYJLPDN-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01980	https://dx.doi.org/10.1021/acs.jmedchem.9b01980
RNEOHKZPZKEZCQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.6b01379	https://dx.doi.org/10.1021/acs.jmedchem.6b01379
UYKVJQCPBDDIFD-ZSEKCTLFSA-N	https://doi.org/	10.1021/acsmedchemlett.9b00186	https://dx.doi.org/10.1021/acsmedchemlett.9b00186
RMCSKUADBRROSI-UHFFFAOYSA-N	https://doi.org/	10.1021/jm049039v	https://dx.doi.org/10.1021/jm049039v
RWRSKMSFZCQDMQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c01942	https://dx.doi.org/10.1021/acs.jmedchem.1c01942
RIWTUJFFSTVYPW-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00395	https://dx.doi.org/10.1021/acs.jmedchem.0c00395
QARLNMDDSQMINK-BVRKHOPBSA-N	https://doi.org/	10.1158/2159-8290.CD-21-1156	https://dx.doi.org/10.1158/2159-8290.CD-21-1156
HKASDKLLEVWKJA-YADARESESA-N	https://doi.org/	10.1021/jm500431d	https://dx.doi.org/10.1021/jm500431d
MDUYWDNWFXSMJJ-XWLWVQCSSA-N	https://doi.org/	10.1021/acs.jmedchem.0c00944	https://dx.doi.org/10.1021/acs.jmedchem.0c00944
XRDVXQQZLHVEQZ-UHFFFAOYSA-N	https://doi.org/	10.1021/jm4008664	https://dx.doi.org/10.1021/jm4008664
MZBOZBMARIQZGX-GRRGFIRHSA-N	https://doi.org/	10.1021/jm4005708	http://pubs.acs.org/doi/abs/10.1021/jm4005708
MZBOZBMARIQZGX-GRRGFIRHSA-N	https://pubmed.ncbi.nlm.nih.gov/	23786219	https://www.ncbi.nlm.nih.gov/pubmed/23786219
LZNFQRSVDZCPTR-SCFUHWHPSA-N		http://pubs.rsc.org/is/content/articlelanding/2015/sc/c5sc01351h#!divAbstract	http://pubs.rsc.org/is/content/articlelanding/2015/sc/c5sc01351h#!divAbstract
LZNFQRSVDZCPTR-SCFUHWHPSA-N	https://doi.org/	10.1021/ja4099643	http://pubs.acs.org/doi/abs/10.1021/ja4099643
LZNFQRSVDZCPTR-SCFUHWHPSA-N	https://pubmed.ncbi.nlm.nih.gov/	24138456	https://www.ncbi.nlm.nih.gov/pubmed/24138456
UNRTVIQQMJRQLZ-UHFFFAOYSA-N	https://doi.org/	10.1038/s43018-023-00577-0	https://dx.doi.org/10.1038/s43018-023-00577-0
LQHDIGAYVSAVRJ-UHFFFAOYSA-N		http://www.nature.com/nchembio/journal/vaop/ncurrent/full/nchembio.2210.html	http://www.nature.com/nchembio/journal/vaop/ncurrent/full/nchembio.2210.html
LQHDIGAYVSAVRJ-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	27775716	https://www.ncbi.nlm.nih.gov/pubmed/?term=27775716
BWBUPDTUXQDHSX-AWEZNQCLSA-N	https://doi.org/	10.1021/acs.jmedchem.9b01803	https://dx.doi.org/10.1021/acs.jmedchem.9b01803
ZRHWCAFAIHTQKD-QGZVFWFLSA-N	https://doi.org/	10.1073/pnas.1015248108	https://dx.doi.org/ 10.1073/pnas.1015248108
CQAPXPSWLDAVEG-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.1c02078	https://dx.doi.org/10.1021/acs.jmedchem.1c02078
YNVKFHIWFDRVNY-UHFFFAOYSA-N	https://doi.org/	10.1021/jm301258w	https://dx.doi.org/10.1021/jm301258w
OBJNFLYHUXWUPF-IZZDOVSWSA-N	https://doi.org/	10.1038/nature13393	www.doi.org/10.1038/nature13393
OBJNFLYHUXWUPF-IZZDOVSWSA-N	https://pubmed.ncbi.nlm.nih.gov/	25043025	http://www.ncbi.nlm.nih.gov/pubmed/25043025
QVQHWPLHUNEREE-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01693	https://dx.doi.org/10.1021/acs.jmedchem.2c01693
XVFDNRYZXDHTHT-PXAZEXFGSA-N	https://doi.org/	10.1158/2159-8290.CD-20-0142	https://dx.doi.org/10.1158/2159-8290.CD-20-0142
IVYQPSHHYIAUFO-VXKWHMMOSA-N	https://doi.org/	10.1124/jpet.108.139295	https://dx.doi.org/10.1124/jpet.108.139295
IVYQPSHHYIAUFO-VXKWHMMOSA-N	https://doi.org/	10.1124/jpet.107.134551	https://dx.doi.org/10.1124/jpet.107.134551
RVOZYMPVGIVNJX-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c01267	https://dx.doi.org/10.1021/acs.jmedchem.2c01267
DFQGDHBGRSTTHX-UHFFFAOYSA-N	https://doi.org/	10.1021/jm2008369	https://dx.doi.org/10.1021/jm2008369
HNIFCPBQMKPRCX-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2009.11.097	https://dx.doi.org/10.1016/j.bmcl.2009.11.097
REQQVBGILUTQNN-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.7b00032	https://dx.doi.org/10.1021/acs.jmedchem.7b00032
YJPWVCIGSHWNON-UHFFFAOYSA-N	https://doi.org/	10.1016/S0960-894X(98)00469-7	https://dx.doi.org/10.1016/S0960-894X(98)00469-7
YJPWVCIGSHWNON-UHFFFAOYSA-N	https://doi.org/	10.1124/jpet.109.165084	https://dx.doi.org/10.1124/jpet.109.165084
MCIACXAZCBVDEE-CUUWFGFTSA-N	https://doi.org/	10.1021/jm200049r	https://dx.doi.org/10.1021/jm200049r
TVMJSGGZULFVCZ-XMMPIXPASA-N	https://doi.org/	10.1038/sj.bjp.0702084	https://dx.doi.org/10.1038/sj.bjp.0702084
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	https://doi.org/	10.1021/acs.jmedchem.8b01413	www.doi.org/10.1021/acs.jmedchem.8b01413
ZAGCLFXBHOXXEN-JPTLTNPLSA-N	https://pubmed.ncbi.nlm.nih.gov/	30540463	https://pubmed.ncbi.nlm.nih.gov/30540463/
YIHHYCIYAIVQKX-MBIULKOWSA-N	https://doi.org/	10.1158/1535-7163.MCT-21-0615	https://dx.doi.org/10.1158/1535-7163.MCT-21-0615
MSFPLTWUFWOKBX-IFXJQAMLSA-O	https://doi.org/	10.1002/anie.201610816/abstract	http://onlinelibrary.wiley.com/doi/10.1002/anie.201610816/abstract
MSFPLTWUFWOKBX-IFXJQAMLSA-O	https://pubmed.ncbi.nlm.nih.gov/	27966810	https://www.ncbi.nlm.nih.gov/pubmed/27966810
BBIPVJCGIASXJB-PKTZIBPZSA-N	https://doi.org/	10.1021/acs.jmedchem.5b01751	https://dx.doi.org/10.1021/acs.jmedchem.5b01751
BBIPVJCGIASXJB-PKTZIBPZSA-N	https://doi.org/	10.1007/s00213-016-4346-2	https://dx.doi.org/10.1007/s00213-016-4346-2
SPMVMDHWKHCIDT-UHFFFAOYSA-N	https://doi.org/	10.1158/0008-5472.CAN-05-4290	https://dx.doi.org/10.1158/0008-5472.CAN-05-4290
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	https://doi.org/	10.1016/j.cell.2018.01.006	www.doi.org/10.1016/j.cell.2018.01.006
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	https://doi.org/	10.1158/1078-0432.CCR-19-3523	www.doi.org/10.1158/1078-0432.CCR-19-3523
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	https://doi.org/	10.1038/s41467-020-16309-2	www.doi.org/10.1038/s41467-020-16309-2
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	29373830	https://pubmed.ncbi.nlm.nih.gov/29373830
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	31776128	https://pubmed.ncbi.nlm.nih.gov/31776128
ZRPZPNYZFSJUPA-UHFFFAOYSA-N	https://pubmed.ncbi.nlm.nih.gov/	32499547	https://pubmed.ncbi.nlm.nih.gov/32499547
NDRFFOKFYGUOKD-ZDUSSCGKSA-N	https://doi.org/	10.1021/acsmedchemlett.2c00502	https://dx.doi.org/10.1021/acsmedchemlett.2c00502
PJKRNPPUSQSCHN-UHFFFAOYSA-N	https://doi.org/	10.1016/j.ejmech.2023.116038	https://dx.doi.org/10.1016/j.ejmech.2023.116038
BLSNYSFLZAWBIV-SFHVURJKSA-N	https://doi.org/	10.1038/nature24451	https://dx.doi.org/10.1038/nature24451
QGPXEIMWTKWHMH-DEOSSOPVSA-N	https://doi.org/	10.1021/jm501185j	https://dx.doi.org/10.1021/jm501185j
AAHNBILIYONQLX-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2015.06.032	https://dx.doi.org/10.1016/j.bmcl.2015.06.032
FRPJGTNLZNXQEX-UHFFFAOYSA-N	https://doi.org/	10.1073/pnas.0308292101	https://dx.doi.org/10.1073/pnas.0308292101
FRPJGTNLZNXQEX-UHFFFAOYSA-N	https://doi.org/	10.1021/jm030505a	https://dx.doi.org/10.1021/jm030505a
WDZVWDXOIGQJIO-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2005.10.009	https://dx.doi.org/10.1016/j.bmcl.2005.10.009
WDZVWDXOIGQJIO-UHFFFAOYSA-N	https://doi.org/	10.1124/jpet.105.100271	https://dx.doi.org/10.1124/jpet.105.100271
LWJGMYMNSNVCEM-UHFFFAOYSA-N	https://doi.org/	10.1111/j.1476-5381.2011.01495.x	https://dx.doi.org/10.1111/j.1476-5381.2011.01495.x
BEBDKSYNJJVZSO-SECBINFHSA-N	https://doi.org/	10.1016/j.bmc.2021.116576	https://dx.doi.org/10.1016/j.bmc.2021.116576
SWOIFXHMBKFCRM-UHFFFAOYSA-N	https://doi.org/	10.1002/anie.202217532	https://dx.doi.org/10.1002/anie.202217532
FOECKIWHCOYYFL-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bmcl.2010.12.113	https://dx.doi.org/10.1016/j.bmcl.2010.12.113
UNSHMXUHOHBLIQ-UHFFFAOYSA-N	https://doi.org/	10.1021/acs.jmedchem.2c00441	https://dx.doi.org/10.1021/acs.jmedchem.2c00441
ZGBAPSHWPBXEKN-OPHFCASCSA-N		https://pubmed.ncbi.nlm.nih.gov/SGC	https://pubmed.ncbi.nlm.nih.gov/SGC
QVIWDCUKIZPUBD-WLRWWHNQSA-N	https://doi.org/	10.1038/s41589-021-00900-9	https://dx.doi.org/10.1038/s41589-021-00900-9
XFYUTGIEFKGWND-NRFANRHFSA-N	https://doi.org/	10.1021/jm500550e	www.doi.org/10.1021/jm500550e
XFYUTGIEFKGWND-NRFANRHFSA-N	https://pubmed.ncbi.nlm.nih.gov/	24918870	https://www.ncbi.nlm.nih.gov/pubmed/24918870
KIWKRCCIHSGWQS-VIFPVBQESA-N	https://doi.org/	10.1021/jacs.0c07726	https://dx.doi.org/10.1021/jacs.0c07726
OMZCMEYTWSXEPZ-UHFFFAOYSA-N	https://doi.org/	10.1021/jm990482t	www.doi.org/10.1021/jm990482t
OMZCMEYTWSXEPZ-UHFFFAOYSA-N	https://doi.org/	10.1016/j.bbrc.2011.09.118	www.doi.org/10.1016/j.bbrc.2011.09.118
OMZCMEYTWSXEPZ-UHFFFAOYSA-N	https://doi.org/	10.1016/s0093-7754(01)90285-4	www.doi.org/10.1016/s0093-7754(01)90285-4
